224.12,94.97,224.31,119.81,260.34,108.62,260.15,82.64,number
224.60,120.88,224.93,144.65,261.91,134.25,261.58,110.97,number
225.26,146.14,225.42,169.91,261.08,159.84,261.25,137.06,number
225.42,171.56,225.26,195.33,261.58,185.59,261.58,161.98,number
225.26,196.98,225.59,220.26,261.58,211.67,261.08,187.57,number
225.26,222.07,225.42,246.01,261.74,238.58,261.58,213.82,number
226.25,247.99,225.92,271.76,261.91,263.51,262.24,240.56,number
226.58,272.75,225.59,295.86,261.74,288.44,262.40,264.99,number
225.92,297.68,225.26,321.12,261.08,314.68,261.58,290.25,number
226.28,415.94,225.71,445.94,262.35,442.03,263.02,412.19,number
232.09,0.98,232.93,75.28,398.19,93.54,397.72,23.31,plate
223.14,328.62,221.47,397.68,381.86,407.14,381.86,338.64,plate
