63.05,150.20,68.03,205.04,131.03,198.25,125.14,141.59,number
66.67,230.88,71.21,285.26,136.02,279.82,131.94,225.44,number
78.46,300.67,80.72,353.70,143.72,352.34,141.46,297.50,number
82.08,369.56,87.07,422.13,150.97,421.23,145.53,369.56,number
88.88,449.78,94.32,499.63,153.24,500.99,150.52,451.14,number
98.40,521.39,102.93,570.34,161.40,575.32,156.86,524.56,number
104.45,577.66,107.67,623.76,167.35,631.27,162.70,582.67,number
106.24,643.42,111.24,688.45,168.78,697.02,164.85,649.14,number
115.18,715.60,120.89,762.06,178.43,772.42,175.21,725.61,number
120.89,768.49,124.82,813.88,183.79,827.10,178.78,780.29,number
