2.09,68.43,2.46,89.31,27.21,85.06,27.09,64.43,number
2.21,93.93,2.46,114.18,27.84,110.43,27.59,90.06,number
2.84,118.56,2.96,138.18,27.71,135.18,27.71,115.68,number
4.96,146.68,5.59,166.93,29.71,164.06,29.34,144.18,number
6.09,177.43,6.34,197.68,30.84,193.93,30.59,173.81,number
9.23,256.79,10.23,272.54,34.73,271.41,33.98,255.16,number
10.36,273.79,10.98,288.79,35.48,287.91,34.86,273.04,number
10.86,290.29,11.36,305.16,35.61,304.41,35.23,289.16,number
11.61,306.16,12.23,321.79,36.61,321.16,35.73,305.41,number
12.23,322.54,12.36,338.29,37.48,338.41,36.86,322.16,number
13.36,339.54,13.86,354.66,37.98,354.54,37.48,339.16,number
13.86,355.66,14.11,370.66,38.73,370.91,38.23,355.41,number
14.48,371.91,14.48,386.41,39.23,387.04,38.61,372.16,number
14.61,387.54,14.98,403.66,40.36,404.54,39.61,388.66,number
17.52,464.93,17.39,485.18,42.27,487.55,42.02,466.43,number
13.55,202.19,15.27,248.75,122.15,247.98,120.12,202.78,plate
13.39,409.77,13.73,456.68,120.46,450.90,119.78,406.71,plate
