91.75,71.56,92.05,90.33,118.36,82.05,117.92,63.16,number
92.68,91.07,92.43,108.69,119.06,101.19,119.06,83.82,number
92.93,109.07,92.93,126.82,118.81,119.82,118.81,102.32,number
92.93,128.07,92.81,145.82,119.31,139.19,119.06,121.57,number
92.93,146.94,93.06,164.19,119.56,157.44,119.43,140.57,number
93.06,165.44,93.31,182.94,119.18,176.44,118.93,159.32,number
93.68,184.07,93.68,201.19,119.43,195.57,119.68,178.44,number
93.31,202.69,93.31,219.32,120.06,214.32,119.81,197.82,number
93.68,220.44,93.31,237.82,120.18,233.57,120.18,215.82,number
94.18,307.32,92.93,329.57,120.31,326.82,120.81,304.94,number
93.31,333.19,93.06,355.32,119.31,352.82,119.93,330.57,number
93.31,360.19,92.81,382.69,119.56,380.69,119.68,359.07,number
91.81,398.69,91.81,419.69,117.93,418.44,118.06,397.57,number
93.43,425.19,93.68,447.32,120.18,446.57,119.93,424.57,number
94.06,453.07,94.06,476.07,121.06,475.57,121.06,453.32,number
93.31,489.94,93.06,511.44,119.43,512.07,119.31,490.69,number
93.68,523.32,93.56,544.19,119.43,545.32,120.06,523.94,number
93.81,547.94,94.18,569.57,121.18,570.69,120.43,548.57,number
97.25,2.53,97.86,59.37,220.10,71.59,220.10,17.81,plate
88.70,242.11,89.31,295.28,208.49,303.23,210.93,251.28,plate
