23.92,32.65,30.85,92.19,89.81,84.67,83.45,20.51,number
32.01,130.91,38.37,188.71,97.32,184.09,90.39,123.98,number
44.25,215.15,51.54,274.40,111.70,274.40,103.95,213.33,number
51.54,281.69,59.29,340.49,121.73,343.22,112.61,283.06,number
58.38,362.36,65.21,419.79,125.37,424.35,118.54,367.38,number
71.59,453.97,78.43,506.84,137.22,518.23,130.84,463.09,number
78.89,519.14,84.35,571.10,144.51,582.50,139.96,530.08,number
87.09,590.70,92.10,642.20,151.35,658.15,145.88,605.74,number
97.12,673.65,103.95,724.24,162.75,744.29,157.28,690.97,number
118.73,760.34,131.45,875.40,428.19,828.77,422.74,714.92,plate
