173.23,35.79,174.23,51.54,198.73,50.41,197.98,34.16,number
174.36,52.79,174.98,67.79,199.48,66.91,198.86,52.04,number
174.86,69.29,175.36,84.16,199.61,83.41,199.23,68.16,number
175.61,85.16,176.23,100.79,200.61,100.16,199.73,84.41,number
176.23,101.54,176.36,117.29,201.48,117.41,200.86,101.16,number
177.36,118.54,177.86,133.66,201.98,133.54,201.48,118.16,number
177.86,134.66,178.11,149.66,202.73,149.91,202.23,134.41,number
178.48,150.91,178.48,165.41,203.23,166.04,202.61,151.16,number
178.61,166.54,178.98,182.66,204.36,183.54,203.61,167.66,number
181.52,243.93,181.39,264.18,206.27,266.55,206.02,245.43,number
182.27,267.18,181.89,286.18,205.64,288.80,205.64,269.43,number
182.89,291.68,182.52,311.05,207.52,313.55,207.14,294.18,number
182.02,324.55,182.14,345.05,206.02,349.18,205.64,327.93,number
185.02,349.18,185.14,369.68,208.52,373.05,208.27,352.80,number
186.02,374.43,186.27,395.43,210.52,398.55,210.02,377.93,number
186.64,407.18,186.27,427.68,210.64,432.93,210.39,413.18,number
187.52,437.30,187.27,457.30,211.27,462.43,211.02,443.18,number
188.77,460.43,189.39,480.43,212.77,485.80,212.52,465.80,number
188.64,492.43,189.02,512.55,213.27,518.55,212.52,498.05,number
189.77,520.55,190.02,540.68,214.27,546.55,213.64,527.18,number
