308.24,93.93,307.12,130.11,360.05,123.64,360.27,86.79,number
309.42,133.84,309.42,167.60,360.66,160.73,361.64,126.57,number
310.60,168.78,310.01,203.72,361.45,198.42,361.84,162.69,number
312.37,204.70,311.78,238.47,363.02,234.74,364.59,199.60,number
312.17,239.64,311.78,273.41,364.19,269.68,363.80,235.91,number
314.62,275.16,314.99,308.27,365.31,305.87,365.86,271.83,number
311.29,309.20,310.74,342.13,360.13,340.65,359.94,307.17,number
313.33,343.61,312.22,377.27,362.72,377.09,364.01,343.24,number
313.70,377.64,314.07,410.75,364.01,411.31,364.01,378.38,number
313.88,411.86,314.44,445.53,365.31,445.53,364.38,411.86,number
245.19,553.62,244.65,588.29,272.75,595.94,272.03,559.49,number
244.30,591.49,244.83,628.65,272.39,638.07,272.03,599.85,number
247.50,641.27,247.68,678.08,275.41,689.64,274.70,652.83,number
247.01,683.40,248.46,718.67,273.91,731.88,273.58,695.97,number
248.14,739.28,248.95,772.78,274.71,787.43,273.91,752.01,number
247.66,779.06,248.78,812.56,275.68,830.11,273.91,795.00,number
249.43,831.08,249.59,864.73,275.68,883.41,275.36,848.79,number
250.39,868.92,250.72,902.74,275.03,921.58,274.55,887.60,number
252.17,909.50,253.13,942.84,277.45,962.00,275.84,928.34,number
253.29,946.70,254.10,981.00,279.54,1001.13,278.25,966.51,number
252.97,984.54,252.81,1018.04,278.09,1040.10,277.93,1006.77,number
252.97,1021.26,253.29,1054.27,278.90,1077.62,277.93,1044.29,number
252.65,1057.65,252.49,1090.67,277.93,1115.79,278.09,1083.42,number
