187.73,148.41,188.97,200.10,235.40,193.60,233.54,145.00,number
189.90,201.03,191.45,248.38,235.71,242.81,234.16,194.84,number
191.75,250.55,192.68,297.29,238.18,292.96,235.09,244.98,number
192.37,298.84,192.99,346.20,237.57,343.10,236.33,295.12,number
194.21,347.52,195.72,394.86,239.12,392.13,237.91,344.48,number
195.72,395.77,197.54,442.20,242.46,441.29,240.64,393.95,number
197.56,443.75,200.25,490.91,244.72,490.37,242.29,443.48,number
201.60,492.26,203.49,538.06,246.87,537.79,244.72,492.79,number
203.49,539.14,204.57,585.49,249.03,585.49,247.14,539.68,number
205.11,586.57,206.99,634.80,251.99,634.80,249.57,587.38,number
208.07,636.42,209.15,683.58,254.42,688.16,252.53,641.27,number
146.08,36.57,148.49,124.82,502.72,124.82,503.32,38.98,plate
