196.13,535.88,196.86,573.86,259.66,542.45,258.93,504.84,number
195.03,494.25,196.13,532.23,258.93,501.92,257.84,464.31,number
194.09,451.84,194.80,490.50,258.17,460.43,258.17,422.49,number
195.65,408.46,195.98,448.48,258.15,421.36,257.82,379.69,number
193.99,366.13,195.32,406.81,257.82,378.37,256.83,339.01,number
194.32,324.46,194.32,364.15,257.16,337.36,257.16,296.68,number
194.24,281.47,194.24,321.50,258.09,294.91,258.40,254.28,number
195.18,237.70,195.35,278.44,257.81,251.69,257.38,211.69,number
191.49,193.94,191.28,233.30,255.03,209.12,254.82,167.84,number
191.43,142.24,191.49,183.24,254.78,158.03,255.13,118.55,number
191.25,98.89,191.60,139.61,254.96,115.39,254.08,75.02,number
190.37,55.66,191.19,97.16,254.86,72.52,254.37,32.67,number
