226.04,66.23,223.54,108.23,277.79,99.60,279.04,57.10,number
221.79,120.73,219.54,162.98,273.16,156.85,274.66,113.35,number
219.04,172.23,215.79,216.35,269.79,211.48,272.66,167.85,number
218.00,236.65,216.00,279.90,271.25,277.15,273.75,232.65,number
214.50,304.27,212.75,347.90,268.00,345.27,269.75,301.15,number
207.94,487.16,206.06,522.66,260.06,524.53,261.06,486.53,number
205.81,524.91,204.56,560.53,259.06,564.41,260.31,526.91,number
204.56,562.78,203.31,599.03,257.69,603.91,259.44,566.66,number
202.81,600.53,201.06,637.53,255.69,643.66,257.06,606.16,number
200.69,639.66,199.31,676.66,254.69,684.28,256.31,646.28,number
199.19,679.28,198.44,716.78,253.81,724.78,254.31,687.16,number
198.19,718.53,196.81,755.66,251.81,765.78,252.81,727.53,number
196.56,757.66,194.31,794.91,249.44,807.41,251.44,768.28,number
193.81,796.16,190.94,835.28,247.69,848.66,249.19,809.28,number
226.48,362.32,219.41,469.64,471.33,479.93,474.54,379.03,plate
185.35,857.17,177.63,970.92,435.34,968.99,441.13,859.10,plate
