48.03,232.53,48.78,263.78,72.91,265.83,72.35,234.02,number
48.21,265.65,48.78,296.52,73.48,300.45,72.91,268.27,number
51.39,306.25,51.21,337.13,76.84,342.93,76.84,311.49,number
51.58,340.50,51.39,371.00,75.72,378.86,75.72,347.23,number
52.13,386.01,52.93,416.74,77.92,425.56,77.12,393.89,number
51.86,419.82,53.46,449.89,77.92,459.91,77.12,427.43,number
54.40,462.71,53.87,491.58,78.32,503.07,78.32,472.74,number
54.55,493.38,76.80,504.63,76.80,534.26,54.93,522.38,number
56.55,526.51,57.18,554.88,79.30,568.76,78.93,539.13,number
57.43,557.63,58.05,585.88,80.93,600.76,81.05,571.63,number
