205.12,94.97,205.31,119.81,241.34,108.62,241.15,82.64,number
205.60,120.88,205.93,144.65,242.91,134.25,242.58,110.97,number
206.26,146.14,206.42,169.91,242.08,159.84,242.25,137.06,number
206.42,171.56,206.26,195.33,242.58,185.59,242.58,161.98,number
206.26,196.98,206.59,220.26,242.58,211.67,242.08,187.57,number
206.26,222.07,206.42,246.01,242.74,238.58,242.58,213.82,number
207.25,247.99,206.92,271.76,242.91,263.51,243.24,240.56,number
207.58,272.75,206.59,295.86,242.74,288.44,243.40,264.99,number
206.92,297.68,206.26,321.12,242.08,314.68,242.58,290.25,number
207.28,415.94,206.71,445.94,243.35,442.03,244.02,412.19,number
207.32,449.94,206.77,480.63,243.16,476.40,243.72,446.26,number
213.09,0.98,213.93,75.28,379.19,93.54,378.72,23.31,plate
204.14,328.62,202.47,397.68,362.86,407.14,362.86,338.64,plate
