38.50,28.27,36.75,71.90,92.00,69.27,93.75,25.15,number
31.94,211.16,30.06,246.66,84.06,248.53,85.06,210.53,number
29.81,248.91,28.56,284.53,83.06,288.41,84.31,250.91,number
28.56,286.78,27.31,323.03,81.69,327.91,83.44,290.66,number
26.81,324.53,25.06,361.53,79.69,367.66,81.06,330.16,number
24.69,363.66,23.31,400.66,78.69,408.28,80.31,370.28,number
23.19,403.28,22.44,440.78,77.81,448.78,78.31,411.16,number
22.19,442.53,20.81,479.66,75.81,489.78,76.81,451.53,number
20.56,481.66,18.31,518.91,73.44,531.41,75.44,492.28,number
17.81,520.16,14.94,559.28,71.69,572.66,73.19,533.28,number
50.48,86.32,43.41,193.64,295.33,203.93,298.54,103.03,plate
9.35,581.17,1.63,694.92,259.34,692.99,265.13,583.10,plate
