48.85,95.33,50.31,140.03,85.94,139.71,84.16,93.54,number
49.66,145.22,50.79,187.98,85.78,190.41,85.30,144.89,number
54.36,204.51,54.19,248.24,91.13,254.56,90.32,208.39,number
54.19,256.02,55.33,298.62,89.02,307.53,88.37,261.36,number
55.33,321.78,56.62,364.55,91.13,376.86,89.99,331.34,number
56.79,371.03,58.24,413.15,90.96,427.56,89.67,384.31,number
58.57,433.23,59.22,475.19,90.64,493.49,91.61,450.56,number
60.03,480.21,92.10,497.87,92.10,540.31,60.84,520.22,number
62.29,527.51,62.94,567.68,95.01,589.87,94.53,547.11,number
64.40,573.68,66.34,614.50,96.96,637.66,96.31,595.06,number
64.24,618.55,96.15,644.14,96.63,685.29,64.56,658.07,number
64.72,663.42,97.61,689.98,98.25,731.61,65.69,702.46,number
64.56,707.32,66.18,746.52,97.12,776.16,97.12,734.21,number
