227.71,44.60,229.45,91.15,300.87,82.48,299.71,35.35,number
132.30,251.62,134.90,304.25,174.51,301.93,171.62,246.42,number
172.49,307.14,174.80,362.65,136.64,360.92,133.74,308.58,number
139.42,379.09,141.08,431.13,183.82,437.12,181.96,381.57,number
140.87,438.77,142.93,489.36,182.37,498.65,179.90,444.76,number
142.44,517.38,145.49,567.93,185.36,580.72,182.69,527.87,number
145.30,575.18,147.78,624.59,185.55,640.43,183.45,587.97,number
147.97,649.20,148.73,697.66,186.88,718.26,185.93,666.18,number
150.26,702.43,151.78,751.26,188.41,773.96,187.27,722.07,number
152.36,759.08,155.22,807.54,192.80,832.15,190.51,780.64,number
247.28,102.41,250.77,228.92,533.68,228.92,534.42,108.21,plate
