155.01,19.35,200.02,9.70,201.43,39.25,156.82,49.90,number
156.21,53.11,202.84,42.06,204.44,73.01,158.02,83.66,number
101.09,194.49,103.84,230.12,127.84,221.62,124.09,182.87,number
104.34,232.87,127.09,225.49,129.47,259.74,106.72,267.74,number
109.47,279.37,111.22,313.87,134.84,308.87,132.84,273.24,number
111.09,318.74,135.34,315.99,138.22,351.99,114.59,353.99,number
115.47,372.12,139.97,370.12,142.84,405.37,118.34,405.99,number
117.09,409.74,141.47,409.37,144.84,444.12,121.34,443.37,number
121.59,457.62,146.34,459.74,147.84,494.99,123.47,491.87,number
124.72,494.24,147.72,498.24,150.59,531.74,126.84,526.62,number
127.72,530.62,151.59,535.62,154.34,568.74,130.22,563.12,number
130.72,565.62,133.22,599.12,157.72,605.99,155.22,572.12,number
132.47,601.87,134.34,633.12,158.47,642.37,156.09,609.37,number
134.97,635.62,136.22,667.49,160.09,678.12,158.47,645.37,number
136.72,670.12,138.72,701.12,161.34,711.99,159.09,679.99,number
199.34,762.37,201.34,791.74,240.97,800.62,239.34,770.12,number
168.06,86.06,173.18,173.52,367.53,171.48,363.44,88.62,plate
