25.65,95.90,25.78,117.26,50.32,112.75,50.32,91.39,number
28.09,129.43,28.46,150.31,53.21,146.06,53.09,125.43,number
28.21,154.93,28.46,175.18,53.84,171.43,53.59,151.06,number
28.84,179.56,28.96,199.18,53.71,196.18,53.71,176.68,number
30.96,207.68,31.59,227.93,55.71,225.06,55.34,205.18,number
32.09,238.43,32.34,258.68,56.84,254.93,56.59,234.81,number
35.23,317.79,36.23,333.54,60.73,332.41,59.98,316.16,number
36.36,334.79,36.98,349.79,61.48,348.91,60.86,334.04,number
36.86,351.29,37.36,366.16,61.61,365.41,61.23,350.16,number
37.61,367.16,38.23,382.79,62.61,382.16,61.73,366.41,number
38.23,383.54,38.36,399.29,63.48,399.41,62.86,383.16,number
39.36,400.54,39.86,415.66,63.98,415.54,63.48,400.16,number
39.86,416.66,40.11,431.66,64.73,431.91,64.23,416.41,number
40.48,432.91,40.48,447.41,65.23,448.04,64.61,433.16,number
40.61,448.54,40.98,464.66,66.36,465.54,65.61,449.66,number
43.52,525.93,43.39,546.18,68.27,548.55,68.02,527.43,number
44.27,549.18,43.89,568.18,67.64,570.80,67.64,551.43,number
44.89,573.68,44.52,593.05,69.52,595.55,69.14,576.18,number
44.02,606.55,44.14,627.05,68.02,631.18,67.64,609.93,number
47.02,631.18,47.14,651.68,70.52,655.05,70.27,634.80,number
48.02,656.43,48.27,677.43,72.52,680.55,72.02,659.93,number
48.64,689.18,48.27,709.68,72.64,714.93,72.39,695.18,number
49.52,719.30,49.27,739.30,73.27,744.43,73.02,725.18,number
29.70,38.74,29.70,85.03,135.15,93.23,134.57,47.53,plate
39.55,263.19,41.27,309.75,148.15,308.98,146.12,263.78,plate
39.39,470.77,39.73,517.68,146.46,511.90,145.78,467.71,plate
