133.80,19.99,135.20,50.74,180.02,39.69,179.42,8.34,number
136.01,52.35,181.02,42.70,182.43,72.25,137.82,82.90,number
137.21,86.11,183.84,75.06,185.44,106.01,139.02,116.66,number
82.09,227.49,84.84,263.12,108.84,254.62,105.09,215.87,number
85.34,265.87,108.09,258.49,110.47,292.74,87.72,300.74,number
90.47,312.37,92.22,346.87,115.84,341.87,113.84,306.24,number
92.09,351.74,116.34,348.99,119.22,384.99,95.59,386.99,number
96.47,405.12,120.97,403.12,123.84,438.37,99.34,438.99,number
98.09,442.74,122.47,442.37,125.84,477.12,102.34,476.37,number
102.59,490.62,127.34,492.74,128.84,527.99,104.47,524.87,number
105.72,527.24,128.72,531.24,131.59,564.74,107.84,559.62,number
108.72,563.62,132.59,568.62,135.34,601.74,111.22,596.12,number
111.72,598.62,114.22,632.12,138.72,638.99,136.22,605.12,number
113.47,634.87,115.34,666.12,139.47,675.37,137.09,642.37,number
115.97,668.62,117.22,700.49,141.09,711.12,139.47,678.37,number
117.72,703.12,119.72,734.12,142.34,744.99,140.09,712.99,number
