36.68,22.07,36.68,39.19,62.43,33.57,62.68,16.44,number
36.31,40.69,36.31,57.32,63.06,52.32,62.81,35.82,number
36.68,58.44,36.31,75.82,63.18,71.57,63.18,53.82,number
37.18,145.32,35.93,167.57,63.31,164.82,63.81,142.94,number
36.31,171.19,36.06,193.32,62.31,190.82,62.93,168.57,number
36.31,198.19,35.81,220.69,62.56,218.69,62.68,197.07,number
34.81,236.69,34.81,257.69,60.93,256.44,61.06,235.57,number
36.43,263.19,36.68,285.32,63.18,284.57,62.93,262.57,number
37.06,291.07,37.06,314.07,64.06,313.57,64.06,291.32,number
36.31,327.94,36.06,349.44,62.43,350.07,62.31,328.69,number
36.68,361.32,36.56,382.19,62.43,383.32,63.06,361.94,number
36.81,385.94,37.18,407.57,64.18,408.69,63.43,386.57,number
36.43,422.19,36.31,442.57,62.18,444.32,61.81,423.94,number
36.93,452.69,36.81,473.44,62.81,476.19,62.18,455.19,number
36.56,482.32,36.43,503.69,63.81,506.07,63.56,485.07,number
36.18,511.57,35.93,532.82,62.31,536.07,62.31,514.94,number
36.56,541.57,36.18,562.32,62.43,566.82,62.18,545.94,number
35.56,570.07,35.31,590.32,60.56,595.69,60.31,575.07,number
35.31,651.19,35.43,667.44,59.56,674.69,59.93,658.32,number
35.56,669.44,35.18,686.44,59.93,693.32,60.18,676.69,number
35.68,688.44,35.06,705.44,60.56,712.57,60.18,695.94,number
36.31,706.57,36.31,723.32,61.06,730.82,61.06,714.32,number
36.93,724.32,36.68,741.44,61.31,749.57,61.31,732.44,number
38.06,743.32,37.43,759.57,62.18,767.94,62.31,751.69,number
