8.86,145.33,9.32,195.58,72.28,191.04,70.77,139.12,number
7.16,229.72,7.59,280.93,71.48,279.78,70.34,226.59,number
9.01,295.05,9.30,346.68,73.91,346.39,73.19,293.33,number
6.30,353.09,7.87,404.87,74.62,407.01,73.77,353.38,number
6.73,443.95,7.87,495.01,71.91,499.57,70.48,446.09,number
10.44,516.97,9.87,567.03,75.48,574.16,74.34,521.68,number
11.01,588.00,12.15,637.77,73.62,646.62,73.77,592.99,number
12.44,657.46,12.72,704.95,76.05,716.79,76.62,664.73,number
11.30,725.20,11.30,774.41,72.48,787.39,72.05,736.18,number
10.87,782.68,11.01,831.32,73.19,846.72,72.62,796.66,number
10.44,851.43,10.87,899.92,73.19,917.32,72.48,868.11,number
14.15,930.72,15.43,978.50,75.48,997.33,74.91,948.12,number
