26.85,87.06,70.35,85.43,70.23,115.18,25.60,115.81,number
25.60,117.56,24.98,145.81,69.85,146.06,70.48,117.18,number
24.73,147.93,24.23,175.81,68.73,177.06,69.73,148.43,number
23.23,177.81,68.48,179.43,67.98,207.31,22.60,205.81,number
22.35,208.81,21.48,236.43,66.73,238.93,67.73,210.43,number
21.10,239.68,66.23,241.81,65.85,271.18,20.35,267.18,number
20.23,268.93,19.48,298.06,64.48,302.06,65.48,272.93,number
19.10,300.06,63.73,304.93,63.23,334.06,17.85,328.56,number
17.60,331.06,62.48,337.06,61.10,365.93,16.23,359.43,number
11.65,373.81,5.89,461.90,205.12,464.52,209.84,379.58,plate
