103.93,22.94,104.06,40.19,130.56,33.44,130.43,16.57,number
104.06,41.44,104.31,58.94,130.18,52.44,129.93,35.32,number
104.68,60.07,104.68,77.19,130.43,71.57,130.68,54.44,number
104.31,78.69,104.31,95.32,131.06,90.32,130.81,73.82,number
104.68,96.44,104.31,113.82,131.18,109.57,131.18,91.82,number
105.18,183.32,103.93,205.57,131.31,202.82,131.81,180.94,number
104.31,209.19,104.06,231.32,130.31,228.82,130.93,206.57,number
104.31,236.19,103.81,258.69,130.56,256.69,130.68,235.07,number
102.81,274.69,102.81,295.69,128.93,294.44,129.06,273.57,number
104.43,301.19,104.68,323.32,131.18,322.57,130.93,300.57,number
105.06,329.07,105.06,352.07,132.06,351.57,132.06,329.32,number
104.31,365.94,104.06,387.44,130.43,388.07,130.31,366.69,number
104.68,399.32,104.56,420.19,130.43,421.32,131.06,399.94,number
104.81,423.94,105.18,445.57,132.18,446.69,131.43,424.57,number
104.43,460.19,104.31,480.57,130.18,482.32,129.81,461.94,number
104.93,490.69,104.81,511.44,130.81,514.19,130.18,493.19,number
104.56,520.32,104.43,541.69,131.81,544.07,131.56,523.07,number
104.18,549.57,103.93,570.82,130.31,574.07,130.31,552.94,number
104.56,579.57,104.18,600.32,130.43,604.82,130.18,583.94,number
99.70,118.11,100.31,171.28,219.49,179.23,221.93,127.28,plate
