195.71,43.60,197.45,90.15,268.87,81.48,267.71,34.35,number
100.30,250.62,102.90,303.25,142.51,300.93,139.62,245.42,number
140.49,306.14,142.80,361.65,104.64,359.92,101.74,307.58,number
107.42,378.09,109.08,430.13,151.82,436.12,149.96,380.57,number
108.87,437.77,110.93,488.36,150.37,497.65,147.90,443.76,number
110.44,516.38,113.49,566.93,153.36,579.72,150.69,526.87,number
113.30,574.18,115.78,623.59,153.55,639.43,151.45,586.97,number
115.97,648.20,116.73,696.66,154.88,717.26,153.93,665.18,number
118.26,701.43,119.78,750.26,156.41,772.96,155.27,721.07,number
120.36,758.08,123.22,806.54,160.80,831.15,158.51,779.64,number
123.79,812.64,126.65,860.91,163.47,887.61,160.61,837.63,number
124.74,865.87,125.89,912.80,162.90,943.13,161.37,892.96,number
126.08,917.95,127.41,965.45,165.57,997.69,164.61,948.28,number
125.32,970.60,128.18,1015.81,164.42,1050.34,162.90,999.98,number
215.28,101.41,218.77,227.92,501.68,227.92,502.42,107.21,plate
