42.13,47.97,39.63,81.34,83.01,75.72,85.01,41.97,number
40.88,98.09,39.63,132.47,84.26,127.34,85.26,92.22,number
38.51,152.22,37.01,186.09,82.76,181.72,83.38,147.84,number
33.85,295.06,77.35,293.43,77.23,323.18,32.60,323.81,number
32.60,325.56,31.98,353.81,76.85,354.06,77.48,325.18,number
31.73,355.93,31.23,383.81,75.73,385.06,76.73,356.43,number
30.23,385.81,75.48,387.43,74.98,415.31,29.60,413.81,number
29.35,416.81,28.48,444.43,73.73,446.93,74.73,418.43,number
28.10,447.68,73.23,449.81,72.85,479.18,27.35,475.18,number
27.23,476.93,26.48,506.06,71.48,510.06,72.48,480.93,number
26.10,508.06,70.73,512.93,70.23,542.06,24.85,536.56,number
24.60,539.06,69.48,545.06,68.10,573.93,23.23,567.43,number
