21.58,68.81,21.58,86.06,47.83,85.56,47.33,67.69,number
22.45,87.69,22.95,105.06,49.33,104.81,48.70,87.31,number
22.83,106.19,23.33,123.44,50.83,123.81,49.33,106.19,number
23.83,124.81,24.08,142.56,51.20,142.69,50.95,124.94,number
24.33,144.19,24.45,161.44,51.20,161.94,50.95,144.69,number
25.20,163.31,25.33,180.81,51.95,181.19,51.33,163.69,number
24.70,181.94,25.45,199.56,53.20,200.94,52.58,183.19,number
26.20,200.44,26.08,218.19,53.20,219.56,53.33,202.69,number
26.58,219.94,26.70,236.69,53.58,238.69,53.20,222.06,number
29.20,310.69,29.58,331.81,56.58,335.69,56.45,314.19,number
29.20,335.31,29.45,357.56,56.95,362.19,56.58,340.06,number
30.20,363.81,30.58,386.31,57.95,390.44,57.83,368.06,number
29.58,403.94,29.45,425.44,55.95,430.81,56.45,407.94,number
32.08,433.06,32.08,454.56,58.58,459.94,59.08,437.31,number
33.33,461.94,33.58,483.94,61.33,490.06,60.70,468.19,number
33.33,500.56,33.83,522.31,60.20,528.94,60.33,507.19,number
35.33,534.69,35.20,556.94,61.83,565.06,61.70,542.44,number
25.05,5.64,26.69,59.66,152.74,56.72,150.12,4.66,plate
24.44,245.66,25.21,298.97,148.71,294.37,147.56,242.59,plate
