42.98,13.95,42.98,56.71,93.53,46.65,93.28,1.12,number
44.24,178.93,43.12,215.11,96.05,208.64,96.27,171.79,number
45.42,218.84,45.42,252.60,96.66,245.73,97.64,211.57,number
46.60,253.78,46.01,288.72,97.45,283.42,97.84,247.69,number
48.37,289.70,47.78,323.47,99.02,319.74,100.59,284.60,number
48.17,324.64,47.78,358.41,100.19,354.68,99.80,320.91,number
50.62,360.16,50.99,393.27,101.31,390.87,101.86,356.83,number
47.29,394.20,46.74,427.13,96.13,425.65,95.94,392.17,number
49.33,428.61,48.22,462.27,98.72,462.09,100.01,428.24,number
49.70,462.64,50.07,495.75,100.01,496.31,100.01,463.38,number
49.88,496.86,50.44,530.53,101.31,530.53,100.38,496.86,number
41.65,66.50,42.37,166.38,265.80,174.31,270.35,77.36,plate
